date,urals,jpy,eur,henry hub natural gas,cny,krw,uah,rub
2015-05-08,81.85829551,0.010506,1.41266,3.44665368,0.203,0.001159,0.059757943,0.0247
2015-05-11,81.30781903,0.010526,1.41369,3.48765284,0.2041,0.001155,0.06006843200000001,0.0247
2015-05-13,81.07974855,0.010554000000000001,1.3995799999999998,3.60711599,0.1987,0.0011279999999999999,0.059534080999999996,0.025
2015-05-14,81.00482614,0.010343999999999999,1.41201,3.5283175000000004,0.1996,0.001137,0.060388566,0.0247
2015-05-15,81.88946975,0.010385,1.42408,3.5573175000000004,0.2005,0.001147,0.059248195,0.0251
2015-05-18,81.30396696,0.010428,1.41602,3.6815267999999994,0.2017,0.0011480000000000001,0.057940183,0.0254
2015-05-19,79.77258370000001,0.010431000000000001,1.40889,3.76638925,0.2036,0.0011539999999999999,0.059886292,0.0255
2015-05-20,80.82539683,0.010469,1.40872,3.8809666,0.2047,0.001158,0.061333333,0.0255
2015-05-21,82.9154002,0.010465,1.40745,3.78870226,0.2044,0.001158,0.061043565999999994,0.0253
2015-05-22,82.16796625,0.010465,1.40777,3.71223815,0.20600000000000002,0.001165,0.061613192000000004,0.0256
2015-05-26,80.73691015,0.010506999999999999,1.40575,3.68258694,0.2084,0.001167,0.059987072,0.0254
2015-05-27,78.92353474,0.0105,1.4107100000000001,3.64401536,0.2086,0.001166,0.061327467999999996,0.0249
2015-05-28,80.40266702,0.010462,1.4314,3.6539736000000014,0.2108,0.001179,0.062361093,0.0249
2015-05-29,83.93721387,0.010546,1.43671,3.61976752,0.2111,0.001173,0.062132112,0.025
2015-06-01,84.36760452,0.010539,1.4367299999999998,3.45652344,0.2121,0.001178,0.062450697,0.0245
2015-06-02,83.33762223,0.010537000000000001,1.43471,3.41795706,0.2076,0.0011619999999999998,0.06111683,0.0244
2015-06-03,81.25080262,0.010366,1.4479799999999998,3.3760383999999997,0.2072,0.00116,0.06138435900000001,0.0236
2015-06-04,79.90374609999998,0.010338,1.4617200000000001,3.38400207,0.2098,0.001168,0.061784599,0.0231
2015-06-05,81.8706546,0.010458,1.4580799999999998,3.36829272,0.2114,0.001167,0.062311425999999996,0.0233
2015-06-08,80.44917565,0.010452,1.4659200000000001,3.3529941,0.2092,0.001161,0.061404648,0.0233
2015-06-10,83.49439505,0.01043,1.4598,3.44621328,0.2076,0.00116,0.06107460400000001,0.0237
2015-06-11,82.75950999,0.0105,1.4516799999999999,3.7586758000000002,0.2078,0.001158,0.061379755,0.0235
2015-06-15,80.40175122,0.010447,1.4530399999999999,3.7016387,0.2074,0.001153,0.060005151,0.0236
2015-06-16,80.28895769,0.010435,1.45096,3.6892605000000014,0.2078,0.001153,0.059339525,0.024
2015-06-17,80.50070977,0.010456,1.46302,3.78675943,0.2078,0.001157,0.059362498,0.024
2015-06-18,80.83333333,0.010454000000000001,1.45655,3.78406281,0.2065,0.00116,0.060641025999999994,0.024
2015-06-19,79.18167782,0.010426999999999999,1.4622,3.66539569,0.2072,0.001166,0.059315492000000004,0.0238
2015-06-23,81.79937952,0.010490000000000001,1.44346,3.59085,0.2083,0.001168,0.060108583,0.024
2015-06-24,80.81516096,0.010429,1.45441,3.657775,0.2091,0.001169,0.06152648,0.0238
2015-06-25,80.43422073,0.01048,1.44779,3.5909169999999997,0.2081,0.0011619999999999998,0.061514603,0.0236
2015-06-26,81.00587851,0.010452,1.4586,3.605517,0.2103,0.001163,0.06231221400000001,0.0238
2015-06-29,79.16395364,0.010546,1.46317,3.61531588,0.2097,0.001163,0.06172678700000001,0.0234
2015-06-30,80.78370313,0.010626,1.44605,3.64694132,0.2093,0.001159,0.061762035,0.0235
2015-07-01,80.64094179,0.010594,1.44585,3.599265,0.2109,0.0011619999999999998,0.062262917,0.0234
2015-07-07,76.25822037,0.010619,1.47769,3.6796656000000003,0.2161,0.001182,0.06227352,0.0237
2015-07-08,76.22829452,0.010951,1.49091,3.66419214,0.2168,0.001185,0.062323328,0.0234
2015-07-09,77.44058009999998,0.011151000000000001,1.48189,3.644968,0.2163,0.001186,0.061232710999999995,0.0235
2015-07-10,77.80016116,0.011068000000000001,1.4986,3.60555221,0.2163,0.001187,0.061240935,0.0238
2015-07-13,76.85972729,0.010939,1.4858,3.69097311,0.2175,0.001188,0.060753340999999995,0.0239
2015-07-14,77.36178207,0.01094,1.47714,3.88818885,0.2161,0.001174,0.060386472999999996,0.0238
2015-07-15,76.08076975,0.010874,1.4839200000000001,3.9559476000000013,0.2182,0.001181,0.060441794000000014,0.0238
2015-07-16,75.55705604,0.010946,1.46879,3.95501568,0.2175,0.001178,0.061174882,0.0237
2015-07-17,75.91914259,0.010879,1.46943,3.91737536,0.2184,0.001179,0.062135395,0.0238
2015-07-20,74.98643516,0.010928,1.46853,3.85661279,0.2184,0.001173,0.059549647000000004,0.0238
2015-07-21,75.14489823,0.010915000000000001,1.47383,3.8473053,0.217,0.001173,0.061059442,0.0236
2015-07-22,74.27138403,0.010879999999999999,1.4815399999999999,3.8836857000000014,0.2183,0.001172,0.061407076,0.0236
2015-07-23,73.64056552,0.010936,1.4934,3.9217508000000003,0.2189,0.00117,0.061174550999999994,0.0235
2015-07-24,73.27657237,0.010971,1.50784,3.9599322,0.2211,0.001173,0.062482834,0.0235
2015-07-27,70.98638052,0.011092,1.52535,3.86666348,0.2215,0.001178,0.062181868,0.0229
2015-07-28,70.41428182,0.011161,1.50757,3.89060948,0.2195,0.001175,0.060915780999999995,0.0227
2015-07-29,71.5010281,0.011033,1.5056399999999999,3.9193065000000002,0.2208,0.00118,0.062234407,0.0234
2015-07-30,71.31495955,0.011059999999999999,1.4990700000000001,3.97653777,0.2208,0.001169,0.06499383,0.023
2015-07-31,69.11603722,0.011047,1.5028700000000002,3.90463962,0.2205,0.001173,0.064449918,0.0222
2015-08-04,66.62601626,0.011052,1.47451,3.78691916,0.2182,0.001159,0.062872629,0.0216
2015-08-05,66.23164763,0.010898999999999999,1.4825700000000002,3.82086176,0.2189,0.001158,0.062941816,0.0214
2015-08-06,66.25374353,0.010888,1.48718,3.88205225,0.2192,0.001169,0.06398039700000001,0.0213
2015-08-07,64.1547587,0.010911,1.47832,3.7620762,0.2171,0.001157,0.063763818,0.0211
2015-08-10,66.26197221,0.010849,1.48641,3.77668101,0.2172,0.001164,0.06286253900000001,0.0214
2015-08-12,66.06586258,0.010824,1.51235,3.8480225,0.2122,0.001155,0.063423228,0.021
2015-08-13,65.29891304,0.01091,1.51486,3.9490528,0.2124,0.001153,0.0625,0.021
2015-08-14,63.85689118,0.010921,1.50581,3.96154174,0.2121,0.00115,0.061525952,0.0209
2015-08-17,63.49701574,0.0109,1.50273,3.830043,0.2121,0.001146,0.060770483,0.0207
2015-08-18,63.77877673,0.010906,1.50166,3.7496373,0.213,0.0011480000000000001,0.063887754,0.0207
2015-08-19,61.44529124,0.01095,1.51334,3.69183444,0.2128,0.001149,0.063418617,0.0204
2015-08-20,60.48793785,0.010992,1.5322,3.7179788,0.2133,0.00115,0.061469265,0.0201
2015-08-21,59.40404593,0.011041,1.55664,3.69373312,0.214,0.001143,0.062055768,0.0198
2015-08-24,56.69368362,0.011198,1.6236,3.68626684,0.2182,0.001173,0.06302403599999999,0.0197
2015-08-25,58.48527349,0.0118,1.6154700000000002,3.6824125,0.2187,0.001178,0.062131837,0.0203
2015-08-26,58.84582982,0.011798999999999999,1.58844,3.78153893,0.2191,0.001186,0.064448189,0.0204
2015-08-27,63.92687692,0.011706999999999999,1.56939,3.81522052,0.2179,0.001189,0.06558749700000001,0.0212
2015-08-28,67.12672522,0.011531,1.5594,3.7445559,0.2182,0.001181,0.065802314,0.0214
2015-08-31,71.93870378,0.01146,1.57607,3.7019328000000002,0.2204,0.001188,0.063123858,0.022
2015-09-01,67.73044593,0.011595000000000001,1.6122299999999998,3.7644646,0.2239,0.001207,0.06525146,0.0215
2015-09-02,70.22304305,0.011937999999999999,1.59503,3.91193088,0.2236,0.0012,0.064213667,0.0212
2015-09-09,66.24394414,0.012164,1.5969799999999998,3.86259932,0.2234,0.001196,0.064548304,0.0208
2015-09-10,67.57635747,0.011821,1.5950600000000001,3.89084384,0.2217,0.001196,0.065893665,0.0209
2015-09-11,66.53976311,0.011720999999999999,1.59877,3.82983093,0.2212,0.001192,0.064720812,0.0208
2015-09-14,63.89745027,0.011696,1.58556,3.75788538,0.22,0.001184,0.063743345,0.0207
2015-09-15,64.68776253,0.011652,1.578,3.78593225,0.2198,0.001188,0.063567628,0.021
2015-09-16,67.16687509,0.011629,1.56861,3.82379921,0.2181,0.001188,0.06391552,0.0212
2015-09-17,66.42966681,0.011525,1.5939,3.72844535,0.21899999999999997,0.001194,0.064826432,0.0213
2015-09-18,64.12574767,0.011615,1.56734,3.73023805,0.2186,0.001185,0.063847545,0.0209
2015-09-21,65.73191251,0.0116,1.56908,3.65075775,0.2201,0.00119,0.06463825,0.0211
2015-09-22,66.73719848,0.011631,1.5684,3.63408174,0.2212,0.00119,0.064889265,0.0214
2015-09-23,65.62901614,0.011739,1.59725,3.64769405,0.2236,0.0011949999999999999,0.067399686,0.0215
2015-09-24,66.17312073,0.011871,1.59854,3.69654752,0.223,0.0011949999999999999,0.066486333,0.0215
2015-09-25,66.27277904,0.011857,1.5938,3.6486867999999997,0.2233,0.001193,0.066059226,0.0217
2015-09-28,65.274002,0.011801,1.60877,3.62250105,0.2246,0.001196,0.066533123,0.0216
2015-09-29,66.22763064,0.011931,1.61043,3.76932222,0.2251,0.0011970000000000001,0.066714388,0.0218
2015-09-30,66.62866914,0.011956999999999999,1.5927,3.62331308,0.2243,0.001202,0.067255628,0.0218
2015-10-08,71.30853994,0.011561,1.55325,3.41952478,0.2169,0.001196,0.064738292,0.0224
2015-10-09,69.72464558,0.011488,1.54795,3.3584616,0.2148,0.001188,0.062431843,0.0221
2015-10-12,67.83678794,0.011337999999999999,1.54282,3.22675878,0.2148,0.001187,0.062618854,0.0218
2015-10-13,65.9489303,0.011316,1.5707,3.3078961000000002,0.2177,0.0012,0.064182195,0.0219
2015-10-14,65.32876712,0.011528,1.5716700000000001,3.361274,0.2158,0.0012050000000000001,0.06369863,0.0219
2015-10-15,66.10724519,0.011526999999999999,1.5537100000000001,3.33754799,0.215,0.001215,0.06276436099999999,0.0222
2015-10-16,66.67125551,0.011475,1.56264,3.40019755,0.2166,0.001217,0.064702643,0.0225
2015-10-19,64.62472406,0.011519,1.56274,3.27603268,0.2169,0.001219,0.063879691,0.0221
2015-10-20,63.80165289,0.011544,1.5626799999999998,3.34428836,0.217,0.001217,0.061983471,0.0222
2015-10-21,63.56449376,0.011493999999999999,1.57253,3.3718752,0.2185,0.001217,0.062274619,0.0222
2015-10-22,63.84572697,0.011566,1.5411,3.2713782000000005,0.2182,0.001227,0.062014427999999996,0.0221
2015-10-23,63.67793792,0.011496,1.5267600000000001,3.24503343,0.2182,0.001219,0.06097561,0.0222
2015-10-26,62.32583805,0.01141,1.52545,3.13874907,0.2172,0.001221,0.060835977,0.0219
2015-10-27,62.21326289,0.011394,1.53653,2.95309565,0.2188,0.001224,0.06075351,0.0213
2015-10-28,65.8186929,0.011542,1.5351700000000001,2.87298352,0.2212,0.001228,0.06113844,0.022
2015-10-29,65.39440204,0.011613,1.55185,2.95034822,0.2224,0.0012380000000000002,0.060503250999999994,0.022
2015-10-30,65.97086018,0.011672,1.54198,2.9732214,0.2218,0.001228,0.061081535,0.0219
2015-11-02,66.16762278,0.011616,1.54149,2.7149978999999997,0.2208,0.00123,0.06072478,0.022
2015-11-03,67.74283329,0.011589,1.52581,2.69043411,0.2197,0.001231,0.059838575,0.0222
2015-11-05,64.99160134,0.011493999999999999,1.52358,2.64487496,0.2206,0.00123,0.061590146,0.0221
2015-11-06,65.17109186,0.011498,1.52199,2.93272098,0.2235,0.001232,0.063183303,0.0222
2015-11-09,64.55229176,0.011529000000000001,1.52585,3.08543401,0.223,0.001225,0.06229601200000001,0.022
2015-11-11,61.97022391,0.01152,1.52139,3.015375,0.2224,0.0012259999999999999,0.06188048700000001,0.0216
2015-11-12,59.38815605,0.011525,1.51746,2.99434345,0.2204,0.00121,0.061044064,0.021
2015-11-13,58.6642346,0.011445,1.51187,2.8264476000000003,0.2202,0.001199,0.060614564,0.021
2015-11-16,62.90868095,0.011442,1.50583,2.81723953,0.2212,0.0012050000000000001,0.060315670999999994,0.0216
2015-11-17,57.58683729,0.01144,1.4963899999999999,3.01434672,0.2205,0.001202,0.06018844,0.0216
2015-11-18,58.40247504,0.011393,1.4991,2.88193059,0.2203,0.0012050000000000001,0.059063423,0.0217
2015-11-19,57.95107034,0.011373999999999999,1.4920799999999999,2.95076784,0.2178,0.001202,0.05852099,0.0215
2015-11-20,57.96380716,0.011312000000000001,1.4706,2.98292774,0.2164,0.001196,0.05732836,0.0213
2015-11-23,59.48275862,0.011251,1.47894,2.9843162999999997,0.2176,0.0012,0.058120133,0.0211
2015-11-24,60.02480364,0.011319,1.46689,2.97371267,0.2158,0.001202,0.057875155,0.0211
2015-11-25,60.52123552,0.011251,1.46509,2.9064776,0.2158,0.0012050000000000001,0.05846663,0.021
2015-11-27,59.30766023,0.011239,1.4725,2.8360514,0.2174,0.001202,0.059085222,0.0209
2015-11-30,58.68271759,0.011321,1.4618,2.8394835,0.2163,0.001193,0.058253770999999996,0.0208
2015-12-01,58.26846921,0.011239,1.45185,2.88888886,0.2134,0.001182,0.057216987999999996,0.0205
2015-12-02,56.60145027,0.011113,1.45234,2.93235288,0.2138,0.001176,0.058421125,0.0203
2015-12-03,57.96213050000001,0.0111,1.49017,2.9723903999999997,0.2129,0.00118,0.05898379,0.0202
2015-12-08,53.61053361,0.01111,1.50968,2.87887348,0.2159,0.001174,0.060568261,0.02
2015-12-10,51.43524241,0.011271,1.50268,2.74127104,0.2133,0.001165,0.058371103,0.02
2015-12-11,49.96522465,0.011293000000000001,1.5283799999999998,2.62105005,0.2155,0.001172,0.05842259,0.0198
2015-12-14,49.17149959,0.011495,1.51749,2.46252522,0.2138,0.001166,0.058133112,0.0196
2015-12-15,50.04171301,0.011408,1.51973,2.3294096,0.2151,0.001184,0.058120133,0.0199
2015-12-16,48.65201161,0.011425,1.50871,2.287208,0.2136,0.001179,0.058620213,0.0196
2015-12-17,48.43596577,0.011312000000000001,1.5186899999999999,2.32077312,0.2164,0.001184,0.059896199000000004,0.0197
2015-12-18,47.71460424,0.011447,1.51421,2.45097216,0.2151,0.001178,0.058807135,0.0196
2015-12-21,47.21835883,0.011507,1.51817,2.36873252,0.2146,0.001184,0.059805285,0.0195
2015-12-22,47.26368159,0.011476,1.51419,2.37259722,0.2133,0.00118,0.060392482000000004,0.0194
2015-12-23,48.74205142,0.011417,1.50852,2.4099316,0.2134,0.001178,0.060547415,0.0198
2015-12-24,48.67134793,0.011434,1.50918,2.24612352,0.2126,0.001178,0.060167975,0.0196
2015-12-28,46.76507104,0.011431,1.51295,2.10445396,0.2126,0.00118,0.058766726,0.0191
2015-12-29,47.88925439,0.011458,1.49668,2.8740502999999995,0.2113,0.00117,0.05756578900000001,0.019
2015-12-30,46.9740634,0.011379,1.5002799999999998,3.24407314,0.2114,0.001165,0.057087965,0.0187
2015-12-31,47.84518254,0.011386,1.4915100000000001,3.11484654,0.2112,0.001166,0.05709580000000001,0.0188
2016-01-04,49.35335836,0.011414,1.5062799999999998,3.17330652,0.2129,0.001168,0.057571965,0.0192
2016-01-06,46.01244344,0.011643,1.52451,3.31779299,0.2157,0.001178,0.060520362,0.019
2016-01-07,45.50770108,0.011934,1.55926,3.32299359,0.2163,0.001191,0.06103822,0.0191
2016-01-08,45.23227384,0.012123,1.56939,3.34591582,0.2181,0.001191,0.061556163,0.0192
2016-01-11,41.95854182,0.012268000000000001,1.55235,3.5516349000000003,0.2176,0.001186,0.061043602999999995,0.0188
2016-01-12,40.79587747,0.012143000000000001,1.55427,3.61178441,0.2178,0.001183,0.061694818,0.0186
2016-01-13,40.14378145,0.012165,1.56361,3.41045364,0.2187,0.001189,0.061682243,0.0188
2016-01-14,41.37437366,0.012215,1.55561,3.31024694,0.2173,0.001186,0.059413028,0.0188
2016-01-15,39.01515152,0.01213,1.5911600000000001,3.1396599999999997,0.2205,0.001201,0.059731935,0.0187
2016-01-19,38.64524533,0.012453,1.57904,3.17924568,0.2193,0.001199,0.058619192,0.0184
2016-01-20,37.04400695,0.012304,1.57646,3.20701304,0.2213,0.0011970000000000001,0.059206717,0.0178
2016-01-21,39.03414774,0.012378,1.55377,3.10082863,0.21899999999999997,0.001187,0.057436777,0.0173
2016-01-22,42.55926878,0.012139,1.54182,3.14864656,0.2162,0.001192,0.05812625,0.0183
2016-01-25,39.72681524,0.012023,1.55985,3.16552646,0.2176,0.001198,0.057943925,0.018000000000000002
2016-01-26,41.01356174,0.012155,1.55193,3.07876114,0.2171,0.001191,0.05738758,0.0181
2016-01-27,43.47516721,0.012056,1.55024,3.18205776,0.2161,0.001178,0.05706560400000001,0.0182
2016-01-28,45.35573123,0.011992000000000001,1.5444,3.18569088,0.2144,0.001169,0.056182947000000004,0.0185
2016-01-29,46.44268775,0.011881000000000001,1.52898,2.98758071,0.2148,0.001169,0.055053642,0.0187
2016-02-02,42.25031965,0.011654000000000001,1.55131,3.17872489,0.2156,0.001172,0.054837335,0.0178
2016-02-03,45.64095411,0.011842,1.54915,2.89147008,0.2146,0.0011619999999999998,0.05412191400000002,0.0182
2016-02-05,44.10641007,0.011835,1.57863,2.87265041,0.2142,0.001172,0.054620065,0.0183
2016-02-16,41.47096048,0.012426000000000001,1.56711,2.90833499,0.2161,0.0011539999999999999,0.052453945,0.0181
2016-02-17,44.70424495,0.012325,1.54879,2.69807594,0.2148,0.001137,0.05177453,0.0185
2016-02-18,43.52382283,0.0122,1.55179,2.6618174999999997,0.2145,0.001137,0.05295514900000002,0.0183
2016-02-19,42.37548965,0.012336,1.55681,2.61798128,0.2164,0.001134,0.05190263,0.0182
2016-02-22,44.48595544,0.01242,1.52613,2.52963087,0.2121,0.001131,0.051058531,0.0184
2016-02-23,42.3910025,0.012254000000000001,1.5300200000000002,2.54808355,0.212,0.001127,0.050958067,0.0182
2016-02-24,44.01056142,0.012385,1.5303799999999999,2.538178,0.2135,0.001127,0.05086159,0.0183
2016-02-25,44.637921500000004,0.012387,1.52272,2.49169176,0.2124,0.001119,0.050995025,0.0184
2016-02-26,45.87426326,0.012229,1.53376,2.4395064,0.2133,0.001129,0.051361212,0.0184
2016-02-29,47.59837558,0.012311,1.52251,2.33538144,0.2139,0.001131,0.052093544000000006,0.0187
2016-03-02,47.16929404,0.012426999999999999,1.4899,2.26360656,0.2106,0.001119,0.051542152,0.0187
2016-03-03,46.64036997,0.012079000000000001,1.4903899999999999,2.17367756,0.2081,0.0011220000000000002,0.051822633,0.0186
2016-03-08,49.32114532,0.011964,1.48019,2.11728732,0.2066,0.001111,0.051216560999999994,0.0184
2016-03-10,50.06707808,0.011937,1.49946,2.08234116,0.20600000000000002,0.001114,0.052455058,0.0188
2016-03-11,49.61004627,0.011848000000000001,1.47451,2.27558645,0.2032,0.001113,0.051817580999999995,0.019
2016-03-14,49.07518297,0.011612,1.4777200000000001,2.277145,0.2049,0.001119,0.050565535999999994,0.019
2016-03-15,48.54499128,0.011691,1.48991,2.24057015,0.2058,0.0011220000000000002,0.049751910999999996,0.0189
2016-03-16,49.67562558,0.011847,1.48634,2.38304748,0.2062,0.001123,0.049119555,0.0192
2016-03-17,50.80402667,0.011761,1.47969,2.29877001,0.2026,0.001132,0.049418225,0.0192
2016-03-18,51.15667718,0.011736,1.48206,2.3781606,0.203,0.001129,0.049421661,0.0192
2016-03-21,51.28002111,0.01179,1.4833100000000001,2.41594626,0.2031,0.0011359999999999999,0.050145157,0.0195
2016-03-22,51.24639202,0.011788,1.47174,2.32372776,0.2019,0.001134,0.050118079,0.0195
2016-03-23,50.50451407,0.011678000000000001,1.48451,2.30221066,0.2038,0.0011359999999999999,0.050716940999999995,0.0194
2016-03-24,50.25239107,0.011815,1.48425,2.403137,0.2043,0.001137,0.050743889,0.0193
2016-03-28,49.76805832,0.011767,1.48403,2.3315175,0.2036,0.001137,0.050629556,0.0193
2016-03-29,48.23652812,0.011683,1.4802600000000001,2.299916,0.2032,0.001134,0.049822997,0.0192
2016-03-30,47.81645157,0.011625,1.47796,2.320293,0.2015,0.00114,0.049667579,0.0192
2016-03-31,48.09977798,0.011595000000000001,1.48624,2.395365,0.2017,0.001141,0.04988899,0.0195
2016-04-01,47.07568060000001,0.011601,1.48434,2.55277332,0.2015,0.001137,0.050019539,0.0193
2016-04-05,47.39493570000001,0.011812000000000001,1.5091299999999999,2.57036295,0.205,0.001142,0.050908127000000004,0.0193
2016-04-07,49.47368421,0.012014,1.51596,2.51426552,0.2062,0.0011480000000000001,0.051698867,0.0195
2016-04-08,52.06458444,0.012312,1.50888,2.5775278,0.2043,0.00115,0.051614611,0.0197
2016-04-11,53.06122449,0.012251,1.50166,2.64945936,0.2036,0.001152,0.051612902999999995,0.0198
2016-04-13,53.86123089,0.012195000000000001,1.47328,2.46601212,0.2018,0.00114,0.051221743,0.0197
2016-04-14,53.28135153,0.011951,1.4643,2.5881174,0.2004,0.001126,0.05081221599999999,0.0197
2016-04-15,51.97411003,0.01188,1.46133,2.49724915,0.2004,0.001129,0.050873786,0.0195
2016-04-18,52.14193548,0.011903,1.4596799999999999,2.2234755,0.1992,0.001127,0.050580645,0.0195
2016-04-19,52.65583003,0.011858,1.4537200000000001,2.2786698,0.1982,0.001134,0.050300780999999996,0.0194
2016-04-20,54.81139338,0.011719,1.4494200000000002,2.43129804,0.1977,0.001132,0.050423403,0.0197
2016-04-21,54.17420522,0.011681,1.45878,2.5858865,0.1987,0.001132,0.05091755,0.0193
2016-04-22,55.08562532,0.011806,1.45592,2.5057697,0.1995,0.0011279999999999999,0.05124545900000002,0.0195
2016-04-25,54.24497732,0.011607,1.46038,2.4633921,0.1995,0.001126,0.051198963,0.0195
2016-04-26,56.03303652,0.011656999999999999,1.45789,2.56362436,0.1989,0.001125,0.051232417,0.0197
2016-04-27,58.41127651,0.011595000000000001,1.49129,2.42199855,0.2029,0.001147,0.05243051,0.0202
2016-04-28,59.055737699999995,0.011821,1.48856,2.47776592,0.2021,0.001153,0.052065574,0.0202
2016-04-29,58.77942917,0.012133,1.50537,2.48195564,0.2027,0.001149,0.052347757,0.0203
2016-05-04,57.18117205,0.01226,1.54049,2.48912612,0.2058,0.001149,0.05337267,0.0201
2016-05-05,57.46818486,0.012534,1.5277,2.67804259,0.2055,0.001147,0.053181514000000006,0.0204
2016-05-09,56.27392017,0.012490000000000001,1.55593,2.74296496,0.2096,0.001163,0.054264625,0.0205
2016-05-10,58.31862013,0.012618,1.5444200000000001,2.6934001,0.2086,0.00116,0.05391824,0.0205
2016-05-12,62.14334471,0.012429,1.5530700000000002,2.770524,0.2093,0.001167,0.054061433,0.021
2016-05-13,62.48108926,0.012527,1.55482,2.73756303,0.2105,0.001169,0.053912804,0.021
2016-05-16,64.01426808,0.01266,1.55301,2.69595929,0.2102,0.001165,0.054054054000000004,0.0211
2016-05-17,63.87713311,0.012583,1.5447,2.6146507999999997,0.209,0.00116,0.054061433,0.0211
2016-05-18,63.92308756,0.012506,1.5514299999999999,2.6754,0.2099,0.0011619999999999998,0.054779361,0.021
2016-05-19,64.20863309,0.012551999999999999,1.54997,2.6405288,0.2121,0.001166,0.05478694,0.0207
2016-05-20,64.09581833,0.012582,1.55386,2.52520836,0.2115,0.001164,0.055247854000000006,0.0207
2016-05-23,63.51052049,0.012570999999999999,1.55329,2.50667984,0.2113,0.00117,0.055094131,0.0206
2016-05-24,65.04246137,0.012674,1.5509,2.70395319,0.2121,0.001172,0.05540860400000002,0.021
2016-05-25,66.06001667,0.012657,1.54964,2.6519505000000003,0.2121,0.001175,0.055432064,0.0212
2016-05-26,65.31967894,0.012607,1.5490700000000002,2.45384515,0.2112,0.001173,0.055078882,0.021
2016-05-27,65.84516848,0.012609,1.54662,2.41974915,0.2116,0.001173,0.055416319000000006,0.0211
2016-05-31,64.58390932,0.012625,1.53891,2.46640878,0.2097,0.001161,0.055156207,0.0207
2016-06-01,65.08198979999999,0.012486,1.54155,2.8923992000000003,0.2095,0.0011560000000000001,0.054981397,0.0206
2016-06-06,65.23214771,0.012579,1.54176,3.1079412,0.2067,0.001167,0.054439315999999995,0.0208
2016-06-07,65.77289181,0.012623,1.52286,3.1472279999999997,0.2042,0.001159,0.053626491,0.0207
2016-06-13,64.46459997,0.012679000000000001,1.52863,3.27847788,0.205,0.001155,0.054419927,0.0206
2016-06-14,63.65860288,0.012737,1.5230700000000001,3.41606195,0.2061,0.001155,0.054498505,0.0206
2016-06-15,62.42743351,0.012809000000000001,1.51997,3.4286211000000004,0.205,0.001155,0.05400297,0.0206
2016-06-16,60.64104305,0.012734,1.5244799999999998,3.53781,0.2073,0.001158,0.054597310999999996,0.0206
